chainage_m,x_utm45,y_utm45,lon,lat,elev_m
17238,344357.8,3133863.6,85.41240,28.32171,2161.1
17268,344357.8,3133833.6,85.41240,28.32144,2161.6
17298,344357.8,3133803.6,85.41240,28.32117,2165.6
17328,344357.8,3133773.6,85.41241,28.32090,2167.8
17358,344357.8,3133743.6,85.41241,28.32063,2169.4
17401,344387.8,3133713.6,85.41272,28.32036,2149.4
17431,344387.8,3133683.6,85.41273,28.32009,2152.6
17461,344387.8,3133653.6,85.41273,28.31982,2155.7
17491,344387.8,3133623.6,85.41273,28.31955,2156.8
17521,344387.8,3133593.6,85.41274,28.31928,2158.3
17551,344387.8,3133563.6,85.41274,28.31900,2161.1
17581,344387.8,3133533.6,85.41275,28.31873,2163.9
17611,344387.8,3133503.6,85.41275,28.31846,2166.8
17641,344387.8,3133473.6,85.41275,28.31819,2169.9
17683,344417.8,3133443.6,85.41306,28.31793,2146.4
17726,344387.8,3133413.6,85.41276,28.31765,2169.6
17768,344417.8,3133383.6,85.41307,28.31738,2153.6
17798,344417.8,3133353.6,85.41308,28.31711,2161.9
17828,344417.8,3133323.6,85.41308,28.31684,2166.5
17858,344417.8,3133293.6,85.41308,28.31657,2162.1
17900,344387.8,3133263.6,85.41278,28.31630,2169.0
17930,344387.8,3133233.6,85.41279,28.31603,2159.9
17960,344387.8,3133203.6,85.41279,28.31576,2157.2
18003,344357.8,3133173.6,85.41249,28.31548,2168.0
18033,344357.8,3133143.6,85.41249,28.31521,2160.2
18075,344327.8,3133113.6,85.41219,28.31494,2169.5
18105,344327.8,3133083.6,85.41220,28.31467,2167.8
18135,344327.8,3133053.6,85.41220,28.31440,2169.2
18165,344327.8,3133023.6,85.41220,28.31412,2168.0
18208,344357.8,3132993.6,85.41251,28.31386,2155.6
18238,344357.8,3132963.6,85.41252,28.31359,2157.0
18268,344357.8,3132933.6,85.41252,28.31332,2165.4
18310,344387.8,3132903.6,85.41283,28.31305,2152.1
18340,344387.8,3132873.6,85.41283,28.31278,2150.7
18383,344357.8,3132843.6,85.41253,28.31250,2163.7
18413,344357.8,3132813.6,85.41254,28.31223,2159.3
18443,344357.8,3132783.6,85.41254,28.31196,2160.9
18473,344357.8,3132753.6,85.41255,28.31169,2168.5
18515,344327.8,3132723.6,85.41224,28.31142,2169.9
18557,344297.8,3132693.6,85.41194,28.31114,2155.3
18600,344267.8,3132663.6,85.41164,28.31087,2135.6
18630,344267.8,3132633.6,85.41164,28.31060,2135.8
18660,344267.8,3132603.6,85.41165,28.31033,2141.7
18702,344297.8,3132573.6,85.41196,28.31006,2140.2
18732,344297.8,3132543.6,85.41196,28.30979,2133.8
18762,344297.8,3132513.6,85.41197,28.30952,2128.0
18792,344297.8,3132483.6,85.41197,28.30925,2123.5
18835,344267.8,3132453.6,85.41167,28.30897,2120.0
18865,344267.8,3132423.6,85.41167,28.30870,2108.3
18907,344237.8,3132393.6,85.41137,28.30843,2104.0
18950,344207.8,3132363.6,85.41107,28.30816,2104.0
18992,344177.8,3132333.6,85.41077,28.30788,2102.3
19022,344147.8,3132333.6,85.41046,28.30788,2099.9
19064,344117.8,3132303.6,85.41016,28.30760,2099.4
19107,344087.8,3132273.6,85.40986,28.30733,2108.2
19149,344057.8,3132243.6,85.40955,28.30705,2108.8
19192,344027.8,3132213.6,85.40925,28.30678,2099.5
19222,344027.8,3132183.6,85.40926,28.30651,2097.0
19264,343997.8,3132153.6,85.40896,28.30624,2093.4
19307,343967.8,3132123.6,85.40865,28.30596,2087.9
19349,343937.8,3132093.6,85.40835,28.30569,2078.4
19391,343907.8,3132063.6,85.40805,28.30541,2080.1
19434,343877.8,3132033.6,85.40775,28.30514,2081.2
19464,343847.8,3132033.6,85.40744,28.30513,2084.1
19506,343817.8,3132003.6,85.40714,28.30486,2078.7
19549,343787.8,3131973.6,85.40684,28.30459,2073.6
19591,343757.8,3131943.6,85.40654,28.30431,2067.9
19634,343727.8,3131913.6,85.40623,28.30404,2067.7
19676,343697.8,3131883.6,85.40593,28.30376,2066.8
19718,343667.8,3131853.6,85.40563,28.30349,2061.0
19761,343637.8,3131823.6,85.40533,28.30321,2064.5
19803,343607.8,3131793.6,85.40503,28.30294,2069.6
19846,343577.8,3131763.6,85.40473,28.30267,2063.4
19876,343547.8,3131763.6,85.40442,28.30266,2076.4
19918,343517.8,3131733.6,85.40412,28.30239,2057.9
19948,343487.8,3131733.6,85.40381,28.30238,2071.4
19991,343457.8,3131703.6,85.40351,28.30211,2061.9
20021,343427.8,3131703.6,85.40320,28.30211,2075.7
20063,343397.8,3131673.6,85.40290,28.30183,2056.9
20105,343367.8,3131643.6,85.40260,28.30156,2049.9
20148,343337.8,3131613.6,85.40230,28.30128,2050.0
20190,343307.8,3131583.6,85.40200,28.30101,2046.4
20233,343277.8,3131553.6,85.40170,28.30074,2039.1
20275,343247.8,3131523.6,85.40139,28.30046,2030.1
20318,343217.8,3131493.6,85.40109,28.30019,2019.0
20360,343187.8,3131463.6,85.40079,28.29991,2016.8
20402,343157.8,3131433.6,85.40049,28.29964,2024.6
20445,343127.8,3131403.6,85.40019,28.29936,2028.5
20487,343097.8,3131373.6,85.39988,28.29909,2032.8
20530,343067.8,3131343.6,85.39958,28.29882,2044.0
20572,343037.8,3131313.6,85.39928,28.29854,2060.9
20615,343007.8,3131283.6,85.39898,28.29827,2070.2
20657,342977.8,3131253.6,85.39868,28.29799,2075.4
20699,342947.8,3131223.6,85.39838,28.29772,2078.6
20742,342917.8,3131193.6,85.39807,28.29744,2083.5
20784,342887.8,3131163.6,85.39777,28.29717,2082.1
20827,342857.8,3131133.6,85.39747,28.29690,2083.9
20857,342857.8,3131103.6,85.39747,28.29662,2087.1
20887,342857.8,3131073.6,85.39748,28.29635,2086.2
20917,342857.8,3131043.6,85.39748,28.29608,2084.6
20959,342827.8,3131013.6,85.39718,28.29581,2081.1
21002,342797.8,3130983.6,85.39688,28.29553,2071.5
21032,342797.8,3130953.6,85.39688,28.29526,2060.5
21074,342767.8,3130923.6,85.39658,28.29499,2047.3
21104,342767.8,3130893.6,85.39659,28.29472,2037.9
21134,342767.8,3130863.6,85.39659,28.29445,2029.2
21164,342767.8,3130833.6,85.39659,28.29418,2020.6
21206,342737.8,3130803.6,85.39629,28.29390,2012.2
21249,342707.8,3130773.6,85.39599,28.29363,2001.9
21279,342707.8,3130743.6,85.39599,28.29336,1991.6
21309,342707.8,3130713.6,85.39600,28.29309,1991.3
21351,342677.8,3130683.6,85.39570,28.29281,1989.6
21394,342647.8,3130653.6,85.39539,28.29254,1988.7
21436,342617.8,3130623.6,85.39509,28.29226,1988.1
21479,342587.8,3130593.6,85.39479,28.29199,1988.5
21521,342557.8,3130563.6,85.39449,28.29172,1985.1
21563,342527.8,3130533.6,85.39419,28.29144,1983.6
21606,342497.8,3130503.6,85.39389,28.29117,1984.4
21648,342467.8,3130473.6,85.39358,28.29089,1974.0
21691,342437.8,3130443.6,85.39328,28.29062,1966.8
21733,342407.8,3130413.6,85.39298,28.29034,1954.0
21775,342377.8,3130383.6,85.39268,28.29007,1949.3
21805,342377.8,3130353.6,85.39268,28.28980,1949.1
21848,342347.8,3130323.6,85.39238,28.28953,1951.3
21890,342317.8,3130293.6,85.39208,28.28925,1950.5
21933,342287.8,3130263.6,85.39178,28.28898,1943.9
21963,342257.8,3130263.6,85.39147,28.28897,1938.3
21993,342227.8,3130263.6,85.39117,28.28897,1934.3
22035,342197.8,3130233.6,85.39086,28.28870,1924.8
22078,342167.8,3130203.6,85.39056,28.28842,1918.5
22120,342137.8,3130173.6,85.39026,28.28815,1917.1
22162,342107.8,3130143.6,85.38996,28.28787,1913.2
22205,342077.8,3130113.6,85.38966,28.28760,1910.0
22247,342047.8,3130083.6,85.38936,28.28732,1915.9
22290,342017.8,3130053.6,85.38905,28.28705,1928.1
22332,341987.8,3130023.6,85.38875,28.28678,1941.3
22375,341957.8,3129993.6,85.38845,28.28650,1941.8
22417,341927.8,3129963.6,85.38815,28.28623,1929.2
22459,341897.8,3129933.6,85.38785,28.28595,1914.4
22502,341867.8,3129963.6,85.38754,28.28622,1913.8
22532,341837.8,3129963.6,85.38723,28.28622,1902.6
22562,341807.8,3129963.6,85.38692,28.28621,1894.6
22592,341777.8,3129963.6,85.38662,28.28621,1896.6
22634,341747.8,3129933.6,85.38632,28.28593,1889.2
22677,341717.8,3129903.6,85.38602,28.28566,1893.2
22719,341687.8,3129873.6,85.38571,28.28539,1905.7
22762,341657.8,3129843.6,85.38541,28.28511,1913.0
22792,341627.8,3129843.6,85.38511,28.28511,1914.3
22834,341597.8,3129813.6,85.38480,28.28483,1912.4
22876,341567.8,3129783.6,85.38450,28.28456,1904.9
22919,341537.8,3129753.6,85.38420,28.28428,1896.6
22961,341507.8,3129723.6,85.38390,28.28401,1880.6
23004,341477.8,3129693.6,85.38360,28.28374,1866.1
23034,341477.8,3129663.6,85.38360,28.28347,1858.0
23076,341447.8,3129633.6,85.38330,28.28319,1851.6
23119,341417.8,3129603.6,85.38300,28.28292,1848.2
23161,341387.8,3129573.6,85.38270,28.28264,1849.6
23203,341357.8,3129543.6,85.38240,28.28237,1848.6
23246,341327.8,3129513.6,85.38209,28.28209,1841.4
23288,341297.8,3129483.6,85.38179,28.28182,1831.2
23331,341267.8,3129453.6,85.38149,28.28154,1826.8
23373,341237.8,3129423.6,85.38119,28.28127,1828.5
23403,341237.8,3129393.6,85.38119,28.28100,1827.3
23446,341207.8,3129363.6,85.38089,28.28073,1826.8
23476,341177.8,3129363.6,85.38058,28.28072,1828.5
23518,341147.8,3129333.6,85.38028,28.28045,1826.8
23560,341117.8,3129303.6,85.37998,28.28017,1820.6
23590,341087.8,3129303.6,85.37968,28.28017,1819.6
23633,341057.8,3129273.6,85.37937,28.27990,1816.5
23663,341027.8,3129273.6,85.37907,28.27989,1820.2
23705,340997.8,3129243.6,85.37877,28.27962,1818.4
23748,340967.8,3129213.6,85.37846,28.27934,1820.6
23778,340937.8,3129213.6,85.37816,28.27934,1821.7
23820,340907.8,3129183.6,85.37786,28.27907,1820.2
23863,340877.8,3129153.6,85.37756,28.27879,1811.7
23905,340847.8,3129123.6,85.37725,28.27852,1802.2
23947,340817.8,3129093.6,85.37695,28.27824,1801.2
23990,340787.8,3129063.6,85.37665,28.27797,1802.3
24020,340787.8,3129033.6,85.37665,28.27770,1796.5
24050,340787.8,3129003.6,85.37666,28.27743,1786.8
24080,340787.8,3128973.6,85.37666,28.27716,1784.0
24110,340787.8,3128943.6,85.37667,28.27689,1784.1
24140,340787.8,3128913.6,85.37667,28.27661,1783.5
24170,340787.8,3128883.6,85.37668,28.27634,1782.3
24200,340787.8,3128853.6,85.37668,28.27607,1780.1
24230,340787.8,3128823.6,85.37668,28.27580,1777.4
24260,340787.8,3128793.6,85.37669,28.27553,1777.4
24290,340787.8,3128763.6,85.37669,28.27526,1779.9
24332,340817.8,3128733.6,85.37700,28.27499,1776.1
24362,340817.8,3128703.6,85.37701,28.27472,1778.7
24392,340817.8,3128673.6,85.37701,28.27445,1777.6
24422,340817.8,3128643.6,85.37701,28.27418,1772.5
24465,340787.8,3128613.6,85.37671,28.27391,1778.1
24495,340787.8,3128583.6,85.37672,28.27364,1774.3
24537,340757.8,3128553.6,85.37641,28.27336,1779.8
24567,340757.8,3128523.6,85.37642,28.27309,1779.0
24610,340787.8,3128493.6,85.37673,28.27282,1773.5
24640,340787.8,3128463.6,85.37673,28.27255,1773.0
24682,340757.8,3128433.6,85.37643,28.27228,1781.3
24712,340757.8,3128403.6,85.37644,28.27201,1777.1
24742,340757.8,3128373.6,85.37644,28.27174,1773.7
24772,340757.8,3128343.6,85.37644,28.27147,1770.2
24814,340727.8,3128313.6,85.37614,28.27119,1780.2
24844,340727.8,3128283.6,85.37615,28.27092,1778.4
24874,340727.8,3128253.6,85.37615,28.27065,1778.7
24904,340727.8,3128223.6,85.37615,28.27038,1780.6
24934,340727.8,3128193.6,85.37616,28.27011,1780.1
24964,340727.8,3128163.6,85.37616,28.26984,1776.2
24994,340727.8,3128133.6,85.37617,28.26957,1772.4
25024,340727.8,3128103.6,85.37617,28.26930,1773.5
25054,340727.8,3128073.6,85.37617,28.26903,1779.5
25097,340757.8,3128043.6,85.37648,28.26876,1780.2
25139,340727.8,3128013.6,85.37618,28.26849,1782.4
25182,340697.8,3127983.6,85.37588,28.26821,1779.5
25212,340697.8,3127953.6,85.37589,28.26794,1775.7
25254,340667.8,3127923.6,85.37558,28.26767,1772.3
25284,340667.8,3127893.6,85.37559,28.26740,1770.4
25314,340667.8,3127863.6,85.37559,28.26713,1767.4
25357,340637.8,3127833.6,85.37529,28.26685,1759.9
25399,340607.8,3127803.6,85.37499,28.26658,1747.8
25441,340577.8,3127773.6,85.37469,28.26630,1742.1
25484,340547.8,3127743.6,85.37439,28.26603,1739.7
25526,340517.8,3127713.6,85.37408,28.26575,1739.7
25569,340487.8,3127683.6,85.37378,28.26548,1743.7
25599,340487.8,3127653.6,85.37379,28.26521,1744.8
25641,340457.8,3127623.6,85.37348,28.26493,1746.5
25684,340427.8,3127593.6,85.37318,28.26466,1745.1
25726,340397.8,3127563.6,85.37288,28.26439,1741.4
25768,340367.8,3127533.6,85.37258,28.26411,1735.6
25811,340337.8,3127503.6,85.37228,28.26384,1733.5
25853,340307.8,3127473.6,85.37198,28.26356,1734.0
25883,340307.8,3127443.6,85.37198,28.26329,1727.7
25913,340307.8,3127413.6,85.37198,28.26302,1726.9
25943,340307.8,3127383.6,85.37199,28.26275,1725.6
25973,340307.8,3127353.6,85.37199,28.26248,1725.5
26016,340277.8,3127323.6,85.37169,28.26221,1730.6
26058,340247.8,3127293.6,85.37139,28.26193,1724.0
26100,340217.8,3127263.6,85.37109,28.26166,1723.6
26143,340187.8,3127233.6,85.37079,28.26138,1729.2
26185,340157.8,3127203.6,85.37048,28.26111,1732.7
26228,340127.8,3127173.6,85.37018,28.26083,1735.4
26270,340097.8,3127143.6,85.36988,28.26056,1733.3
26313,340067.8,3127113.6,85.36958,28.26029,1726.2
26355,340037.8,3127083.6,85.36928,28.26001,1717.3
26385,340007.8,3127083.6,85.36897,28.26001,1708.3
26427,339977.8,3127113.6,85.36866,28.26027,1711.1
26470,339947.8,3127083.6,85.36836,28.26000,1700.8
26512,339917.8,3127053.6,85.36806,28.25973,1702.0
26555,339887.8,3127023.6,85.36776,28.25945,1706.7
26597,339857.8,3126993.6,85.36746,28.25918,1711.3
26640,339827.8,3126963.6,85.36715,28.25890,1714.0
26682,339797.8,3126933.6,85.36685,28.25863,1714.4
26724,339767.8,3126903.6,85.36655,28.25835,1712.7
26767,339737.8,3126873.6,85.36625,28.25808,1713.6
26809,339767.8,3126843.6,85.36656,28.25781,1714.0
26839,339767.8,3126813.6,85.36656,28.25754,1710.1
26882,339737.8,3126783.6,85.36626,28.25727,1705.8
26912,339737.8,3126753.6,85.36627,28.25700,1704.4
26954,339707.8,3126723.6,85.36596,28.25672,1706.8
26997,339677.8,3126693.6,85.36566,28.25645,1701.4
27039,339647.8,3126663.6,85.36536,28.25617,1692.1
27069,339647.8,3126633.6,85.36537,28.25590,1690.0
27111,339617.8,3126603.6,85.36506,28.25563,1692.9
27141,339617.8,3126573.6,85.36507,28.25536,1692.1
27171,339617.8,3126543.6,85.36507,28.25509,1692.6
27201,339617.8,3126513.6,85.36508,28.25482,1693.1
27244,339587.8,3126483.6,85.36477,28.25454,1691.4
27274,339587.8,3126453.6,85.36478,28.25427,1688.3
27316,339557.8,3126423.6,85.36448,28.25400,1690.7
27346,339557.8,3126393.6,85.36448,28.25373,1691.0
27376,339557.8,3126363.6,85.36449,28.25346,1691.9
27406,339557.8,3126333.6,85.36449,28.25318,1693.1
27449,339587.8,3126303.6,85.36480,28.25292,1692.3
27479,339587.8,3126273.6,85.36480,28.25265,1693.8
27521,339617.8,3126243.6,85.36511,28.25238,1689.4
27551,339617.8,3126213.6,85.36512,28.25211,1683.7
27594,339587.8,3126183.6,85.36482,28.25183,1677.5
27636,339557.8,3126153.6,85.36451,28.25156,1673.1
27666,339557.8,3126123.6,85.36452,28.25129,1674.4
27696,339557.8,3126093.6,85.36452,28.25102,1675.9
27726,339557.8,3126063.6,85.36453,28.25075,1676.3
27768,339527.8,3126033.6,85.36423,28.25047,1673.4
27798,339527.8,3126003.6,85.36423,28.25020,1669.5
27828,339527.8,3125973.6,85.36423,28.24993,1669.6
27858,339527.8,3125943.6,85.36424,28.24966,1676.5
27901,339557.8,3125913.6,85.36455,28.24939,1676.5
27931,339557.8,3125883.6,85.36455,28.24912,1676.8
27973,339527.8,3125853.6,85.36425,28.24885,1675.0
28016,339497.8,3125823.6,85.36395,28.24858,1671.4
28058,339467.8,3125793.6,85.36365,28.24830,1676.6
28088,339467.8,3125763.6,85.36365,28.24803,1673.2
28131,339437.8,3125733.6,85.36335,28.24776,1676.8
28161,339437.8,3125703.6,85.36335,28.24749,1666.7
28203,339407.8,3125673.6,85.36305,28.24721,1668.4
28245,339377.8,3125643.6,85.36275,28.24694,1672.1
28288,339347.8,3125613.6,85.36245,28.24666,1678.8
28330,339317.8,3125583.6,85.36215,28.24639,1678.6
28373,339287.8,3125553.6,85.36185,28.24611,1676.9
28415,339257.8,3125523.6,85.36154,28.24584,1672.1
28458,339227.8,3125493.6,85.36124,28.24556,1663.2
28500,339197.8,3125463.6,85.36094,28.24529,1661.9
28542,339167.8,3125433.6,85.36064,28.24502,1666.8
28585,339137.8,3125403.6,85.36034,28.24474,1673.6
28627,339107.8,3125373.6,85.36004,28.24447,1681.9
28670,339077.8,3125403.6,85.35973,28.24473,1676.3
28712,339047.8,3125373.6,85.35943,28.24446,1674.1
28755,339017.8,3125343.6,85.35912,28.24419,1680.3
28797,338987.8,3125313.6,85.35882,28.24391,1670.5
28839,338957.8,3125283.6,85.35852,28.24364,1662.5
28882,338927.8,3125253.6,85.35822,28.24336,1661.5
28912,338927.8,3125223.6,85.35822,28.24309,1662.8
28942,338927.8,3125193.6,85.35823,28.24282,1664.8
28984,338897.8,3125163.6,85.35793,28.24255,1663.4
29014,338897.8,3125133.6,85.35793,28.24228,1655.4
29057,338867.8,3125103.6,85.35763,28.24200,1645.5
29099,338837.8,3125073.6,85.35733,28.24173,1646.5
29129,338837.8,3125043.6,85.35733,28.24146,1639.2
29159,338837.8,3125013.6,85.35734,28.24119,1635.5
29189,338837.8,3124983.6,85.35734,28.24092,1636.4
29219,338837.8,3124953.6,85.35734,28.24064,1639.9
29262,338867.8,3124923.6,85.35765,28.24038,1636.8
29304,338897.8,3124893.6,85.35796,28.24011,1643.0
29334,338897.8,3124863.6,85.35797,28.23984,1645.3
29364,338897.8,3124833.6,85.35797,28.23957,1642.9
29406,338867.8,3124803.6,85.35767,28.23929,1646.6
29436,338867.8,3124773.6,85.35767,28.23902,1643.4
29466,338867.8,3124743.6,85.35768,28.23875,1645.1
29509,338897.8,3124713.6,85.35799,28.23849,1635.4
29539,338897.8,3124683.6,85.35799,28.23822,1634.7
29581,338867.8,3124653.6,85.35769,28.23794,1642.8
29611,338867.8,3124623.6,85.35769,28.23767,1640.9
29641,338867.8,3124593.6,85.35770,28.23740,1639.3
29671,338867.8,3124563.6,85.35770,28.23713,1638.0
29701,338867.8,3124533.6,85.35771,28.23686,1638.8
29731,338867.8,3124503.6,85.35771,28.23659,1643.8
29774,338897.8,3124473.6,85.35802,28.23632,1638.9
29816,338927.8,3124443.6,85.35833,28.23605,1638.1
29846,338927.8,3124413.6,85.35834,28.23578,1640.0
29876,338927.8,3124383.6,85.35834,28.23551,1642.5
29906,338927.8,3124353.6,85.35834,28.23524,1646.9
29949,338957.8,3124323.6,85.35865,28.23497,1642.7
29991,338987.8,3124293.6,85.35896,28.23471,1641.0
30021,338987.8,3124263.6,85.35897,28.23444,1645.7
30063,339017.8,3124233.6,85.35928,28.23417,1640.2
30093,339017.8,3124203.6,85.35928,28.23390,1646.3
30136,339047.8,3124173.6,85.35959,28.23363,1640.4
30166,339047.8,3124143.6,85.35960,28.23336,1644.8
30196,339047.8,3124113.6,85.35960,28.23309,1647.0
30238,339077.8,3124083.6,85.35991,28.23282,1638.7
30268,339077.8,3124053.6,85.35991,28.23255,1643.7
30311,339107.8,3124023.6,85.36022,28.23229,1640.9
30341,339107.8,3123993.6,85.36023,28.23202,1643.4
30371,339107.8,3123963.6,85.36023,28.23174,1647.1
30413,339077.8,3123933.6,85.35993,28.23147,1646.8
30455,339107.8,3123903.6,85.36024,28.23120,1640.7
30485,339107.8,3123873.6,85.36024,28.23093,1631.4
30515,339107.8,3123843.6,85.36025,28.23066,1625.1
30558,339137.8,3123813.6,85.36056,28.23039,1619.7
30588,339137.8,3123783.6,85.36056,28.23012,1617.5
30618,339137.8,3123753.6,85.36057,28.22985,1619.8
30660,339167.8,3123723.6,85.36088,28.22959,1620.6
30690,339167.8,3123693.6,85.36088,28.22932,1620.7
30720,339167.8,3123663.6,85.36088,28.22905,1619.7
30763,339137.8,3123633.6,85.36058,28.22877,1616.7
30793,339137.8,3123603.6,85.36059,28.22850,1614.9
30823,339137.8,3123573.6,85.36059,28.22823,1611.1
30853,339137.8,3123543.6,85.36059,28.22796,1606.7
30895,339167.8,3123513.6,85.36090,28.22769,1603.8
30925,339167.8,3123483.6,85.36091,28.22742,1601.3
30955,339167.8,3123453.6,85.36091,28.22715,1603.0
30985,339167.8,3123423.6,85.36092,28.22688,1605.0
31015,339167.8,3123393.6,85.36092,28.22661,1604.1
31045,339167.8,3123363.6,85.36093,28.22634,1598.9
31075,339167.8,3123333.6,85.36093,28.22607,1593.5
31105,339167.8,3123303.6,85.36093,28.22580,1591.3
31135,339167.8,3123273.6,85.36094,28.22553,1590.7
31178,339197.8,3123243.6,85.36125,28.22526,1589.2
31208,339197.8,3123213.6,85.36125,28.22499,1588.7
31238,339197.8,3123183.6,85.36126,28.22472,1587.9
31268,339197.8,3123153.6,85.36126,28.22445,1586.9
31298,339197.8,3123123.6,85.36126,28.22418,1587.1
31340,339167.8,3123093.6,85.36096,28.22390,1590.7
31370,339167.8,3123063.6,85.36097,28.22363,1588.5
31412,339137.8,3123033.6,85.36067,28.22336,1591.2
31442,339137.8,3123003.6,85.36067,28.22309,1586.5
31472,339137.8,3122973.6,85.36067,28.22282,1584.9
31515,339107.8,3122943.6,85.36037,28.22254,1585.7
31557,339077.8,3122913.6,85.36007,28.22227,1585.6
31600,339047.8,3122883.6,85.35977,28.22199,1582.8
31642,339017.8,3122853.6,85.35947,28.22172,1581.8
31685,338987.8,3122823.6,85.35917,28.22144,1573.5
31727,338957.8,3122793.6,85.35886,28.22117,1571.3
31769,338927.8,3122763.6,85.35856,28.22089,1571.2
31812,338897.8,3122733.6,85.35826,28.22062,1581.9
31854,338867.8,3122703.6,85.35796,28.22035,1590.1
31884,338867.8,3122673.6,85.35796,28.22008,1577.7
31927,338837.8,3122643.6,85.35766,28.21980,1591.3
31969,338807.8,3122613.6,85.35736,28.21953,1584.2
32012,338777.8,3122583.6,85.35706,28.21925,1580.1
32042,338777.8,3122553.6,85.35706,28.21898,1581.8
32084,338747.8,3122523.6,85.35676,28.21871,1578.7
32126,338717.8,3122493.6,85.35646,28.21843,1578.4
32156,338717.8,3122463.6,85.35647,28.21816,1574.3
32199,338687.8,3122433.6,85.35616,28.21789,1571.8
32241,338657.8,3122403.6,85.35586,28.21761,1571.8
32271,338657.8,3122373.6,85.35587,28.21734,1567.2
32314,338627.8,3122343.6,85.35557,28.21707,1561.1
32356,338597.8,3122313.6,85.35526,28.21679,1560.4
32386,338597.8,3122283.6,85.35527,28.21652,1559.1
32429,338567.8,3122253.6,85.35497,28.21625,1557.8
32459,338567.8,3122223.6,85.35497,28.21598,1558.2
32501,338537.8,3122193.6,85.35467,28.21570,1559.4
32531,338537.8,3122163.6,85.35467,28.21543,1558.6
32561,338537.8,3122133.6,85.35468,28.21516,1556.3
32591,338537.8,3122103.6,85.35468,28.21489,1554.7
32621,338537.8,3122073.6,85.35469,28.21462,1554.1
32651,338537.8,3122043.6,85.35469,28.21435,1554.0
32693,338567.8,3122013.6,85.35500,28.21408,1553.0
32723,338567.8,3121983.6,85.35500,28.21381,1552.4
32766,338537.8,3121953.6,85.35470,28.21354,1552.3
32796,338537.8,3121923.6,85.35471,28.21327,1551.4
32826,338537.8,3121893.6,85.35471,28.21300,1550.0
32856,338537.8,3121863.6,85.35471,28.21273,1548.3
32886,338537.8,3121833.6,85.35472,28.21246,1547.8
32916,338537.8,3121803.6,85.35472,28.21218,1547.6
32946,338537.8,3121773.6,85.35473,28.21191,1548.2
32988,338507.8,3121743.6,85.35443,28.21164,1546.4
33018,338507.8,3121713.6,85.35443,28.21137,1545.8
33048,338507.8,3121683.6,85.35443,28.21110,1546.0
33078,338507.8,3121653.6,85.35444,28.21083,1545.2
33121,338477.8,3121623.6,85.35414,28.21055,1542.7
33151,338477.8,3121593.6,85.35414,28.21028,1541.8
33181,338477.8,3121563.6,85.35414,28.21001,1542.5
33211,338477.8,3121533.6,85.35415,28.20974,1542.6
33241,338477.8,3121503.6,85.35415,28.20947,1541.1
33271,338477.8,3121473.6,85.35416,28.20920,1540.6
33313,338507.8,3121443.6,85.35447,28.20893,1541.3
33343,338507.8,3121413.6,85.35447,28.20866,1540.1
33373,338507.8,3121383.6,85.35448,28.20839,1539.9
33403,338507.8,3121353.6,85.35448,28.20812,1539.5
33433,338507.8,3121323.6,85.35448,28.20785,1539.3
33476,338537.8,3121293.6,85.35479,28.20758,1538.7
33506,338537.8,3121263.6,85.35480,28.20731,1536.1
33536,338537.8,3121233.6,85.35480,28.20704,1535.9
33566,338537.8,3121203.6,85.35481,28.20677,1536.4
33596,338537.8,3121173.6,85.35481,28.20650,1536.2
33626,338537.8,3121143.6,85.35481,28.20623,1534.7
33656,338537.8,3121113.6,85.35482,28.20596,1533.9
33698,338507.8,3121083.6,85.35452,28.20568,1534.4
33728,338507.8,3121053.6,85.35452,28.20541,1532.2
33770,338477.8,3121023.6,85.35422,28.20514,1530.3
33813,338447.8,3120993.6,85.35392,28.20486,1529.8
33843,338447.8,3120963.6,85.35392,28.20459,1527.7
33873,338447.8,3120933.6,85.35393,28.20432,1528.9
33915,338417.8,3120903.6,85.35363,28.20405,1526.4
33958,338387.8,3120873.6,85.35332,28.20377,1526.3
33988,338387.8,3120843.6,85.35333,28.20350,1524.6
34018,338387.8,3120813.6,85.35333,28.20323,1524.6
34060,338357.8,3120783.6,85.35303,28.20296,1526.2
34090,338357.8,3120753.6,85.35303,28.20269,1523.8
34120,338357.8,3120723.6,85.35304,28.20242,1522.8
34150,338357.8,3120693.6,85.35304,28.20215,1522.7
34193,338327.8,3120663.6,85.35274,28.20187,1522.2
34223,338327.8,3120633.6,85.35275,28.20160,1522.1
34253,338327.8,3120603.6,85.35275,28.20133,1522.1
34283,338327.8,3120573.6,85.35275,28.20106,1521.6
34313,338327.8,3120543.6,85.35276,28.20079,1523.5
34355,338297.8,3120513.6,85.35246,28.20052,1523.7
34385,338297.8,3120483.6,85.35246,28.20024,1520.1
34415,338297.8,3120453.6,85.35247,28.19997,1517.6
34445,338297.8,3120423.6,85.35247,28.19970,1514.7
34475,338297.8,3120393.6,85.35247,28.19943,1512.4
34517,338267.8,3120363.6,85.35217,28.19916,1509.8
34547,338267.8,3120333.6,85.35218,28.19889,1507.6
34577,338267.8,3120303.6,85.35218,28.19862,1508.0
34620,338237.8,3120273.6,85.35188,28.19834,1508.4
34650,338237.8,3120243.6,85.35188,28.19807,1509.2
34692,338207.8,3120213.6,85.35158,28.19780,1505.6
34735,338177.8,3120183.6,85.35128,28.19752,1504.4
34765,338177.8,3120153.6,85.35128,28.19725,1502.3
34807,338147.8,3120123.6,85.35098,28.19698,1500.2
